"rank","title","artist"
"89","SHAKE THE SNOW GLOBE","Russ"
"90","Homesick (EP)","Trevor Daniel"
"91","Moana","Soundtrack"
"92","Abbey Road","The Beatles"
"93","Die A Legend","Polo G"
"94","Old Dominion","Old Dominion"
"95","Championships","Meek Mill"
"96","The Essential Billy Joel","Billy Joel"
"97","Chixtape 5","Tory Lanez"
"98","Quality Control: Control The Streets, Volume 2","Various Artists"
"99","The Greatest Showman","Soundtrack"
"100","Views","Drake"
"101","2014 Forest Hills Drive","J. Cole"
"102","Greatest Hits","Tom Petty And The Heartbreakers"
"103","A Star Is Born (Soundtrack)","Lady Gaga & Bradley Cooper"
"104","IGOR","Tyler, The Creator"
"105","Drip Harder","Lil Baby & Gunna"
"106","I'm Him","Kevin Gates"
"107","9","Jason Aldean"
"108","good kid, m.A.A.d city","Kendrick Lamar"
"109","17","XXXTENTACION"
"110","Greatest Hits","The Notorious B.I.G."
"111","Untrapped","Yo Gotti"
"112","1989","Taylor Swift"
"113","Evolve","Imagine Dragons"
"114","Back In Black","AC/DC"
"115","The Eminem Show","Eminem"
"116","Anyways...","Young Nudy"
"117","Greatest Hits","Guns N' Roses"
"118","Birds In The Trap Sing McKnight","Travis Scott"
"119","More Life","Drake"
"120","Kane Brown","Kane Brown"
"121","Victory Lap","Nipsey Hussle"
"122","Dropped Outta College","24kGoldn"
"123","III","The Lumineers"
"124","Fuck The World","Brent Faiyaz"
"125","The Essential Michael Jackson","Michael Jackson"
"126","Ctrl","SZA"
"127","Frozen: The Songs","Soundtrack"
"128","Greatest Hits","Bob Seger & The Silver Bullet Band"
"129","Birds Of Prey: The Album","Soundtrack"
"130","Perception","NF"
"131","Yellow Tape","Key Glock"
"132","Metallica","Metallica"
"133","H.E.R.","H.E.R."
"134","Life's A Trip","Trippie Redd"
"135","Center Point Road","Thomas Rhett"
"136","Where The Light Is","Surfaces"
"137","A Decade Of Destruction","Five Finger Death Punch"
"138","Doo-Wops & Hooligans","Bruno Mars"
"139","The Very Best Of Daryl Hall  John Oates","Daryl Hall John Oates"
"140","Ella Mai","Ella Mai"
"141","Their Greatest Hits 1971-1975","Eagles"
"142","color theory","Soccer Mommy"
"143","I Am > I Was","21 Savage"
"144","Harder Than Ever","Lil Baby"
"145","Nothing Was The Same","Drake"
"146","Nevermind","Nirvana"
"147","reputation","Taylor Swift"
"148","Cosmic","Bazzi"
"149","Thriller","Michael Jackson"
"150","The Essential Elvis Presley","Elvis Presley"
"151","The Fame","Lady Gaga"
"152","Feed Tha Streets II","Roddy Ricch"
"153","21","Adele"
"154","Suddenly","Caribou"
"155","Swimming","Mac Miller"
"156","In The Lonely Hour","Sam Smith"
"157","Moral Of The Story: Chapter 1 (EP)","Ashe"
"158","Die Lit","Playboi Carti"
"159","Easy Money Baby","Myke Towers"
"160","Blurryface","twenty one pilots"
"161","Blonde","Frank Ocean"
"162","ANTI","Rihanna"
"163","Greatest Hits So Far...","Zac Brown Band"
"164","Long Live The Kings (EP)","Calboy"
"165","Pray For The Wicked","Panic! At The Disco"
"166","Love Yourself: Answer","BTS"
"167","Oasis","J Balvin & Bad Bunny"
"168","Curtain Call: The Hits=","Eminem"
"169","Night Visions","Imagine Dragons"
"170","Greatest Hits: The Ultimate Collection","Bon Jovi"
"171","Sounds Of Summer: The Very Best Of The Beach Boys","The Beach Boys"
"172","T R A P S O U L","Bryson Tiller"
"173","Ultimate Sinatra","Frank Sinatra"
"174","World War Joy","The Chainsmokers"
"175","Brain Pain","Four Year Strong"
"176","x","Ed Sheeran"
"177","Stop Staring At The Shadows","$uicideBoy$"
"178","BALLADS 1","Joji"
"179","Sweetener","Ariana Grande"
"180","Rearview Town","Jason Aldean"
"181","Golden Hour","Kacey Musgraves"
"182","Can't Say I Ain't Country","Florida Georgia Line"
"183","Until Death Call My Name","YoungBoy Never Broke Again"
"184","Tha Carter V","Lil Wayne"
"185","Culture II","Migos"
"186","Reloaded: 20 #1 Hits","Blake Shelton"
"187","The Definitive Collection","Stevie Wonder"
"188","Home State","Jordan Davis"
"189","Meet The Woo, V. 1 Mixtape","Pop Smoke"
"190","GINGER","BrockHampton"
"191","Flower Boy","Tyler, The Creator"
"192","Tullahoma","Dustin Lynch"
"193","50 Number Ones","George Strait"
"194","California Sunrise","Jon Pardi"
"195","Born To Die","Lana Del Rey"
"196","Number One Hits","Tim McGraw"
"197","Currents","Tame Impala"
"198","24K Magic","Bruno Mars"
"199","Playboi Carti","Playboi Carti"
"200","Miss Anthropocene","Grimes"
