"rank","title","artist"
"158","Quality Control: Control The Streets, Volume 2","Various Artists"
"159","A Star Is Born (Soundtrack)","Lady Gaga & Bradley Cooper"
"160","The Kids Are Coming (EP)","Tones And I"
"161","TROLLS: World Tour","Soundtrack"
"162","Nevermind","Nirvana"
"163","Blurryface","twenty one pilots"
"164","Harder Than Ever","Lil Baby"
"165","The Essential Elvis Presley","Elvis Presley"
"166","Blonde","Frank Ocean"
"167","We Love You Tecca","Lil Tecca"
"168","ADHD","Joyner Lucas"
"169","Rage Against The Machine","Rage Against The Machine"
"170","50 Number Ones","George Strait"
"171","Happiness Begins","Jonas Brothers"
"172","The Very Best Of Daryl Hall  John Oates","Daryl Hall John Oates"
"173","Melly vs. Melvin","YNW Melly"
"174","IGOR","Tyler, The Creator"
"175","H.E.R.","H.E.R."
"176","Frozen","Soundtrack"
"177","9","Jason Aldean"
"178","Rare","Selena Gomez"
"179","A Decade Of Destruction","Five Finger Death Punch"
"180","Greatest Hits: The Ultimate Collection","Bon Jovi"
"181","The Definitive Collection","Stevie Wonder"
"182","Reloaded: 20 #1 Hits","Blake Shelton"
"183","Perception","NF"
"184","Life On The Flip Side","Jimmy Buffett"
"185","Metallica","Metallica"
"186","21","Adele"
"187","Homesick (EP)","Trevor Daniel"
"188","Sublime","Sublime"
"189","ANTI","Rihanna"
"190","Cosmic","Bazzi"
"191","California Sunrise","Jon Pardi"
"192","Colores","J Balvin"
"193","Nothing Was The Same","Drake"
"194","Ella Mai","Ella Mai"
"195","SHAKE THE SNOW GLOBE","Russ"
"196","Swimming","Mac Miller"
"197","Born To Die","Lana Del Rey"
"198","Night Visions","Imagine Dragons"
"199","Purgatory","Tyler Childers"
"200","The Essential Johnny Cash","Johnny Cash"
