"rank","title","artist"
"157","Life On The Flip Side","Jimmy Buffett"
"158","Alfredo","Freddie Gibbs & The Alchemist"
"159","Man On The Moon: The End Of Day","Kid Cudi"
"160","We Love You Tecca","Lil Tecca"
"161","Happiness Begins","Jonas Brothers"
"162","SHAKE THE SNOW GLOBE","Russ"
"163","Blonde","Frank Ocean"
"164","Rare","Selena Gomez"
"165","Blurryface","twenty one pilots"
"166","Frozen","Soundtrack"
"167","The Essential Elvis Presley","Elvis Presley"
"168","Now, More Than Ever (EP)","Flatbush Zombies"
"169","The Very Best Of Daryl Hall  John Oates","Daryl Hall John Oates"
"170","The Definitive Collection","Stevie Wonder"
"171","50 Number Ones","George Strait"
"172","Sublime","Sublime"
"173","Curtain Call: The Hits=","Eminem"
"174","Greatest Hits: The Ultimate Collection","Bon Jovi"
"175","Perception","NF"
"176","Nevermind","Nirvana"
"177","H.E.R.","H.E.R."
"178","Reloaded: 20 #1 Hits","Blake Shelton"
"179","Wildcard","Miranda Lambert"
"180","21","Adele"
"181","IGOR","Tyler, The Creator"
"182","A Decade Of Destruction","Five Finger Death Punch"
"183","Metallica","Metallica"
"184","Nothing Was The Same","Drake"
"185","Cosmic","Bazzi"
"186","California Sunrise","Jon Pardi"
"187","9","Jason Aldean"
"188","Homesick (EP)","Trevor Daniel"
"189","Night Visions","Imagine Dragons"
"190","Harder Than Ever","Lil Baby"
"191","ANTI","Rihanna"
"192","Chixtape 5","Tory Lanez"
"193","Swimming","Mac Miller"
"194","Ella Mai","Ella Mai"
"195","~how i'm feeling~","Lauv"
"196","The Essential Johnny Cash","Johnny Cash"
"197","Rearrange Us","Mt. Joy"
"198","Love Yourself: Answer","BTS"
"199","I'm Him","Kevin Gates"
"200","Rearview Town","Jason Aldean"
