"rank","title","artist"
"142","A Decade Of Destruction","Five Finger Death Punch"
"143","T R A P S O U L","Bryson Tiller"
"144","Sweetener","Ariana Grande"
"145","The Essential Billy Joel","Billy Joel"
"146","21","Adele"
"147","Fever","Megan Thee Stallion"
"148","Wow... That's Crazy","Wale"
"149","Blonde","Frank Ocean"
"150","Die Lit","Playboi Carti"
"151","Blurryface","twenty one pilots"
"152","World War Joy","The Chainsmokers"
"153","JESUS IS KING (Soundtrack)","Kanye West"
"154","I Am You","YNW Melly"
"155","Metallica","Metallica"
"156","Nevermind","Nirvana"
"157","Their Greatest Hits 1971-1975","Eagles"
"158","Hot Rocks 1964-1971","The Rolling Stones"
"159","Nothing Was The Same","Drake"
"160","ANTI","Rihanna"
"161","Thriller","Michael Jackson"
"162","NOW 73","Various Artists"
"163","Tullahoma","Dustin Lynch"
"164","Cosmic","Bazzi"
"165","Red","Taylor Swift"
"166","Oral Fixation Vol. 2","Shakira"
"167","Oasis","J Balvin & Bad Bunny"
"168","Kamikaze","Eminem"
"169","The Essential Elvis Presley","Elvis Presley"
"170","x","Ed Sheeran"
"171","Night Visions","Imagine Dragons"
"172","In The Lonely Hour","Sam Smith"
"173","Cottonwood","NLE Choppa"
"174","Culture II","Migos"
"175","BALLADS 1","Joji"
"176","Love Yourself: Answer","BTS"
"177","Golden Hour","Kacey Musgraves"
"178","Dying To Live","Kodak Black"
"179","Heartache Medication","Jon Pardi"
"180","Ultimate Sinatra","Frank Sinatra"
"181","Greatest Hits: The Ultimate Collection","Bon Jovi"
"182","Born To Die","Lana Del Rey"
"183","Drip Or Drown 2","Gunna"
"184","Curtain Call: The Hits=","Eminem"
"185","Ocean","Lady Antebellum"
"186","Rearview Town","Jason Aldean"
"187","24K Magic","Bruno Mars"
"188","The Very Best Of Daryl Hall  John Oates","Daryl Hall John Oates"
"189","Marshmello: Fortnite Extended Set","Marshmello"
"190","Man On The Moon: The End Of Day","Kid Cudi"
"191","Currents","Tame Impala"
"192","Sounds Of Summer: The Very Best Of The Beach Boys","The Beach Boys"
"193","Certified Hitmaker","Lil Mosey"
"194","A Love Letter To You 3","Trippie Redd"
"195","QPac","Quando Rondo"
"196","LOVE FOR GUALA","Flipp Dinero"
"197","Can't Say I Ain't Country","Florida Georgia Line"
"198","Not All Heroes Wear Capes","Metro Boomin"
"199","Reloaded: 20 #1 Hits","Blake Shelton"
"200","Laundry Service","Shakira"
