"rank","title","artist"
"140","The Eminem Show","Eminem"
"141","Hot Rocks 1964-1971","The Rolling Stones"
"142","Doo-Wops & Hooligans","Bruno Mars"
"143","Chixtape 5","Tory Lanez"
"144","Their Greatest Hits 1971-1975","Eagles"
"145","Victory Lap","Nipsey Hussle"
"146","Happiness Begins","Jonas Brothers"
"147","A Star Is Born (Soundtrack)","Lady Gaga & Bradley Cooper"
"148","Birds Of Prey: The Album","Soundtrack"
"149","I'm Him","Kevin Gates"
"150","X 100PRE","Bad Bunny"
"151","Ctrl","SZA"
"152","Championships","Meek Mill"
"153","Thriller","Michael Jackson"
"154","Sounds Of Summer: The Very Best Of The Beach Boys","The Beach Boys"
"155","The Essential Elvis Presley","Elvis Presley"
"156","Ticket To L.A.","Brett Young"
"157","Funeral","Lil Wayne"
"158","Nevermind","Nirvana"
"159","Drip Harder","Lil Baby & Gunna"
"160","Blurryface","twenty one pilots"
"161","H.E.R.","H.E.R."
"162","BALLADS 1","Joji"
"163","50 Number Ones","George Strait"
"164","Love Yourself: Answer","BTS"
"165","In The Lonely Hour","Sam Smith"
"166","Lady Like","Ingrid Andress"
"167","Heartbreak Weather","Niall Horan"
"168","ANTI","Rihanna"
"169","Mothership","Led Zeppelin"
"170","Ordinary Man","Ozzy Osbourne"
"171","Number One Hits","Tim McGraw"
"172","Playboi Carti","Playboi Carti"
"173","Quality Control: Control The Streets, Volume 2","Various Artists"
"174","Ultimate Sinatra","Frank Sinatra"
"175","Perception","NF"
"176","Metallica","Metallica"
"177","Nothing Was The Same","Drake"
"178","IGOR","Tyler, The Creator"
"179","Reloaded: 20 #1 Hits","Blake Shelton"
"180","A Decade Of Destruction","Five Finger Death Punch"
"181","The Very Best Of Daryl Hall  John Oates","Daryl Hall John Oates"
"182","Greatest Hits: The Ultimate Collection","Bon Jovi"
"183","Ella Mai","Ella Mai"
"184","Cosmic","Bazzi"
"185","Greatest Hits","Bob Seger & The Silver Bullet Band"
"186","The Definitive Collection","Stevie Wonder"
"187","x","Ed Sheeran"
"188","Kierra","Kierra Sheard"
"189","Trolls","Soundtrack"
"190","Born To Die","Lana Del Rey"
"191","21","Adele"
"192","KIKI","Kiana Lede"
"193","Rearview Town","Jason Aldean"
"194","Channel Orange","Frank Ocean"
"195","California Sunrise","Jon Pardi"
"196","Night Visions","Imagine Dragons"
"197","Sweetener","Ariana Grande"
"198","Man On The Moon: The End Of Day","Kid Cudi"
"199","Kid Krow","Conan Gray"
"200","T R A P S O U L","Bryson Tiller"
