"rank","title","artist"
"63","Rumours","Fleetwood Mac"
"64","Romance","Camila Cabello"
"65","Traveller","Chris Stapleton"
"66","Collection One","SAINt JHN"
"67","Journey's Greatest Hits","Journey"
"68","Thank U, Next","Ariana Grande"
"69","1","The Beatles"
"70","÷ (Divide)","Ed Sheeran"
"71","American Teen","Khalid"
"72","Indigo","Chris Brown"
"73","Hamilton: An American Musical","Original Broadway Cast"
"74","Moana","Soundtrack"
"75","GIRL","Maren Morris"
"76","Luv Is Rage 2","Lil Uzi Vert"
"77","PARTYMOBILE","PARTYNEXTDOOR"
"78","Sweet Action","Jack Harlow"
"79","No.6 Collaborations Project","Ed Sheeran"
"80","Three. Two. One.","Lennon Stella"
"81","Invasion Of Privacy","Cardi B"
"82","Perfect Ten","Mustard"
"83","ADHD","Joyner Lucas"
"84","The Essential Billy Joel","Billy Joel"
"85","Greatest Hits","Tom Petty And The Heartbreakers"
"86","Melly vs. Melvin","YNW Melly"
"87","Heartwork","The Used"
"88","Views","Drake"
"89","Abbey Road","The Beatles"
"90","Greatest Hits","2Pac"
"91","Experiment","Kane Brown"
"92","The Greatest Showman","Soundtrack"
"93","7 (EP)","Lil Nas X"
"94","Take Care","Drake"
"95","Dreamville & J. Cole: Revenge Of The Dreamers III","Various Artists"
"96","Jackboy","Jackboy"
"97","DAMN.","Kendrick Lamar"
"98","Appetite For Destruction","Guns N' Roses"
"99","Dan + Shay","Dan + Shay"
"100","Happiness Begins","Jonas Brothers"
"101","True 2 Myself","Lil Tjay"
"102","The Search","NF"
"103","PTSD","G Herbo"
"104","The Kids Are Coming (EP)","Tones And I"
"105","Time Served","Moneybagg Yo"
"106","Circles","Mac Miller"
"107","Back In Black","AC/DC"
"108","Old Dominion","Old Dominion"
"109","Beauty Behind The Madness","The Weeknd"
"110","Shawn Mendes","Shawn Mendes"
"111","Starboy","The Weeknd"
"112","Hoodie SZN","A Boogie Wit da Hoodie"
"113","Where The Light Is","Surfaces"
"114","Look Up Child","Lauren Daigle"
"115","kelsea","Kelsea Ballerini"
"116","Greatest Hits","The Notorious B.I.G."
"117","Cry Baby","Melanie Martinez"
"118","The Essential Michael Jackson","Michael Jackson"
"119","Frozen","Soundtrack"
"120","good kid, m.A.A.d city","Kendrick Lamar"
"121","All Time Greatest Hits","Lynyrd Skynyrd"
"122","Kane Brown","Kane Brown"
"123","Center Point Road","Thomas Rhett"
"124","2014 Forest Hills Drive","J. Cole"
"125","C A L M","5 Seconds Of Summer"
"126","Fetch The Bolt Cutters","Fiona Apple"
"127","17","XXXTENTACION"
"128","Colores","J Balvin"
"129","Baby On Baby","DaBaby"
"130","More Life","Drake"
"131","Golden Hour","Kacey Musgraves"
"132","Blonde","Frank Ocean"
"133","Hot Rocks 1964-1971","The Rolling Stones"
"134","Evolve","Imagine Dragons"
"135","Their Greatest Hits 1971-1975","Eagles"
"136","Nevermind","Nirvana"
"137","Ctrl","SZA"
"138","1989","Taylor Swift"
"139","~how i'm feeling~","Lauv"
"140","x","Ed Sheeran"
"141","The Eminem Show","Eminem"
"142","Swimming","Mac Miller"
"143","Greatest Hits So Far...","Zac Brown Band"
"144","Good Souls Better Angels","Lucinda Williams"
"145","Doo-Wops & Hooligans","Bruno Mars"
"146","We Love You Tecca","Lil Tecca"
"147","H.E.R.","H.E.R."
"148","Die A Legend","Polo G"
"149","Thriller","Michael Jackson"
"150","Sounds Of Summer: The Very Best Of The Beach Boys","The Beach Boys"
"151","Homesick (EP)","Trevor Daniel"
"152","I'm Him","Kevin Gates"
"153","A Muse In Her Feelings","dvsn"
"154","Victory Lap","Nipsey Hussle"
"155","Ordinary Man","Ozzy Osbourne"
"156","Birds Of Prey: The Album","Soundtrack"
"157","Championships","Meek Mill"
"158","X 100PRE","Bad Bunny"
"159","800 BC","Fivio Foreign"
"160","Chixtape 5","Tory Lanez"
"161","The Essential Elvis Presley","Elvis Presley"
"162","A Star Is Born (Soundtrack)","Lady Gaga & Bradley Cooper"
"163","Honk","The Rolling Stones"
"164","Drip Harder","Lil Baby & Gunna"
"165","Number One Hits","Tim McGraw"
"166","50 Number Ones","George Strait"
"167","Love Yourself: Answer","BTS"
"168","Metallica","Metallica"
"169","ANTI","Rihanna"
"170","Lady Like","Ingrid Andress"
"171","Reloaded: 20 #1 Hits","Blake Shelton"
"172","Man On The Moon: The End Of Day","Kid Cudi"
"173","Funeral","Lil Wayne"
"174","Blurryface","twenty one pilots"
"175","The Very Best Of Daryl Hall  John Oates","Daryl Hall John Oates"
"176","IGOR","Tyler, The Creator"
"177","Nothing Was The Same","Drake"
"178","Perception","NF"
"179","A Decade Of Destruction","Five Finger Death Punch"
"180","Greatest Hits","Bob Seger & The Silver Bullet Band"
"181","Ella Mai","Ella Mai"
"182","Rodeo","Travis Scott"
"183","Greatest Hits: The Ultimate Collection","Bon Jovi"
"184","21","Adele"
"185","Ticket To L.A.","Brett Young"
"186","Ultimate Sinatra","Frank Sinatra"
"187","Quality Control: Control The Streets, Volume 2","Various Artists"
"188","Night Visions","Imagine Dragons"
"189","California Sunrise","Jon Pardi"
"190","In The Lonely Hour","Sam Smith"
"191","Born To Die","Lana Del Rey"
"192","Sings Elvis","Danzig"
"193","Die Lit","Playboi Carti"
"194","BALLADS 1","Joji"
"195","Rearview Town","Jason Aldean"
"196","Cosmic","Bazzi"
"197","The Definitive Collection","Stevie Wonder"
"198","Purgatory","Tyler Childers"
"199","I Will Always Love You: The Best Of Whitney Houston","Whitney Houston"
"200","Hood Baby 2","Lil Gotit"
