"rank","title","artist"
"136","Long Live The Kings (EP)","Calboy"
"137","Appetite For Destruction","Guns N' Roses"
"138","Pray For The Wicked","Panic! At The Disco"
"139","reputation","Taylor Swift"
"140","I Am > I Was","21 Savage"
"141","Harder Than Ever","Lil Baby"
"142","Swimming","Mac Miller"
"143","Doo-Wops & Hooligans","Bruno Mars"
"144","Nevermind","Nirvana"
"145","A Decade Of Destruction","Five Finger Death Punch"
"146","The Essential Billy Joel","Billy Joel"
"147","Their Greatest Hits 1971-1975","Eagles"
"148","Ella Mai","Ella Mai"
"149","Metallica","Metallica"
"150","Feed Tha Streets II","Roddy Ricch"
"151","Cosmic","Bazzi"
"152","Thriller","Michael Jackson"
"153","21","Adele"
"154","The Very Best Of Daryl Hall  John Oates","Daryl Hall John Oates"
"155","Nothing Was The Same","Drake"
"156","In The Lonely Hour","Sam Smith"
"157","Blurryface","twenty one pilots"
"158","Die Lit","Playboi Carti"
"159","Moral Of The Story: Chapter 1 (EP)","Ashe"
"160","ALL ABOUT LUV","MONSTA X"
"161","Blonde","Frank Ocean"
"162","The Essential Elvis Presley","Elvis Presley"
"163","ANTI","Rihanna"
"164","Greatest Hits So Far...","Zac Brown Band"
"165","[Hybrid Theory]","Linkin Park"
"166","GINGER","BrockHampton"
"167","T R A P S O U L","Bryson Tiller"
"168","Hopeless Romantic","Tink"
"169","x","Ed Sheeran"
"170","Where The Light Is","Surfaces"
"171","Ultimate Sinatra","Frank Sinatra"
"172","Sweetener","Ariana Grande"
"173","Golden Hour","Kacey Musgraves"
"174","Sounds Of Summer: The Very Best Of The Beach Boys","The Beach Boys"
"175","Night Visions","Imagine Dragons"
"176","BALLADS 1","Joji"
"177","I Am...Sasha Fierce","Beyonce"
"178","Flower Boy","Tyler, The Creator"
"179","Tha Carter V","Lil Wayne"
"180","Until Death Call My Name","YoungBoy Never Broke Again"
"181","Greatest Hits: The Ultimate Collection","Bon Jovi"
"182","Born To Die","Lana Del Rey"
"183","Culture II","Migos"
"184","Night Songs II","Barry Manilow"
"185","Can't Say I Ain't Country","Florida Georgia Line"
"186","Rearview Town","Jason Aldean"
"187","Currents","Tame Impala"
"188","Wow... That's Crazy","Wale"
"189","Tullahoma","Dustin Lynch"
"190","Carly Pearce","Carly Pearce"
"191","Father Of All...","Green Day"
"192","Bad Boys For Life: The Soundtrack","Soundtrack"
"193","Oasis","J Balvin & Bad Bunny"
"194","Drip Or Drown 2","Gunna"
"195","Beyonce","Beyonce"
"196","Reloaded: 20 #1 Hits","Blake Shelton"
"197","California Sunrise","Jon Pardi"
"198","Dying To Live","Kodak Black"
"199","Different 'Round Here","Riley Green"
"200","50 Number Ones","George Strait"
